"PVWatts: Hourly PV Performance Data"
"Requested Location:","Swan Island, Portland, OR 97217"
"Location:","Lat, Lon: 45.57, -122.7"
"Lat (deg N):","45.57"
"Long (deg W):","122.7"
"Elev (m):","46.150001525879"
"DC System Size (kW):","221.36"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.085"
"Capacity Factor (%)","12.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","26","16","763","86","22","1","496.119","38.482","85112.641","81792.195"
"7","26","17","659","71","21","1","281.025","30.22","45840.531","43622.309"
"7","26","18","468","50","19","0","88.928","23.142","12181.309","10718.789"
"7","26","19","0","14","17","0","13.267","14.987","2642.1","1362.028"
"7","26","20","0","0","16","0","0","16","0","0"
"7","26","21","0","0","15","0","0","15","0","0"
"7","26","22","0","0","15","0","0","15","0","0"
"7","26","23","0","0","14","0","0","14","0","0"
"7","27","0","0","0","14","0","0","14","0","0"
"7","27","1","0","0","13","0","0","13","0","0"
"7","27","2","0","0","13","0","0","13","0","0"
"7","27","3","0","0","13","0","0","13","0","0"
"7","27","4","0","0","13","0","0","13","0","0"
"7","27","5","0","10","13","0","9.461","9.334","1931.845","664.797"
"7","27","6","0","28","14","0","26.532","11.225","5372.875","4042.005"
"7","27","7","0","98","15","0","93.132","15.9","18470.584","16880.111"
"7","27","8","39","235","17","0","253.27","25.751","47883.074","45613.375"
"7","27","9","17","249","18","0","253.593","28.219","47486.234","45226.586"
"7","27","10","42","345","18","0","383.595","32.941","70225.758","67351.078"
"7","27","11","125","431","19","0","569.601","41.096","100135.578","96330.695"
"7","27","12","3","152","20","0","148.927","29.064","27783.752","25992.621"
"7","27","13","9","209","20","0","210.138","27.647","39468.742","37406.961"
"7","27","14","6","190","20","1","187.77","24.929","35721.934","33749.227"
"7","27","15","58","287","19","1","324.368","28.106","60700.43","58093.066"
"7","27","16","56","215","19","1","238.021","26.072","44785.574","42593.68"
"7","27","17","620","83","18","0","279.547","29.056","46174.383","43947.789"
"7","27","18","435","55","16","0","89.76","20.161","12900.452","11423.61"
"7","27","19","74","11","14","0","8.425","11.619","1703.066","440.197"
"7","27","20","0","0","12","0","0","12","0","0"
"7","27","21","0","0","11","0","0","11","0","0"
"7","27","22","0","0","10","0","0","10","0","0"
"7","27","23","0","0","10","0","0","10","0","0"
"7","28","0","0","0","10","0","0","10","0","0"
"7","28","1","0","0","9","0","0","9","0","0"
"7","28","2","0","0","9","0","0","9","0","0"
"7","28","3","0","0","9","0","0","9","0","0"
"7","28","4","0","0","9","0","0","9","0","0"
"7","28","5","248","32","11","0","24.862","7.909","5108.322","3782.424"
"7","28","6","552","66","13","0","167.281","17.38","26058.459","24305.508"
"7","28","7","723","81","16","0","380.704","30.189","65408.316","62670.578"
"7","28","8","814","92","19","0","597.874","41.989","102365.828","98486.07"
"7","28","9","867","99","21","0","784.933","50.964","130360.734","125475.914"
"7","28","10","902","102","23","0","930.022","58.032","149268.828","143636.906"
"7","28","11","918","104","24","0","1014.808","62.034","159394.922","153340.266"
"7","28","12","922","104","25","0","1034.123","63.862","160753.031","154640.484"
"7","28","13","915","102","26","1","986.668","57.153","159246.953","153198.578"
"7","28","14","893","98","25","1","873.999","53.055","143989.969","138572.156"
"7","28","15","856","91","24","1","708.577","47.173","119486.938","115006.836"
"7","28","16","796","82","23","1","507.711","39.861","86396.789","83036.289"
"7","28","17","696","67","21","1","287.919","30.485","46655.145","44416.469"
"7","28","18","511","46","18","0","87.524","22.161","11611.038","10159.82"
"7","28","19","108","10","15","0","7.118","12.583","1432.829","174.885"
"7","28","20","0","0","13","0","0","13","0","0"
"7","28","21","0","0","12","0","0","12","0","0"
"7","28","22","0","0","11","0","0","11","0","0"
"7","28","23","0","0","11","0","0","11","0","0"
"7","29","0","0","0","10","0","0","10","0","0"
"7","29","1","0","0","10","0","0","10","0","0"
"7","29","2","0","0","9","0","0","9","0","0"
"7","29","3","0","0","9","0","0","9","0","0"
"7","29","4","0","0","10","0","0","10","0","0"
"7","29","5","0","8","11","0","7.566","7.133","1559.861","299.603"
"7","29","6","233","93","12","0","130.523","14.405","23108.979","21420.238"
"7","29","7","219","173","14","1","259.175","20.767","48609.715","46321.551"
"7","29","8","0","90","15","1","85.605","16.806","16908.439","15350.317"
"7","29","9","0","138","17","1","131.916","19.436","25745.424","23999.352"
"7","29","10","23","302","18","1","314.39","26.525","59361.297","56790.398"
"7","29","11","18","283","19","1","292.597","27.726","54936.488","52484.102"
"7","29","12","11","238","19","1","241.317","26.021","45676.383","43462.266"
"7","29","13","9","211","19","1","212.134","24.847","40374.59","38290.949"
"7","29","14","79","357","18","1","425.114","30.328","78796.859","75669.695"
"7","29","15","7","195","17","1","192.19","23.127","36863.461","34863.844"
"7","29","16","0","62","17","1","58.897","17.6","11591.369","10140.539"
"7","29","17","0","68","16","0","64.588","16.077","12799.236","11324.415"
"7","29","18","0","10","15","0","9.46","12.293","1906.729","640.14"
"7","29","19","0","0","14","0","0","14","0","0"
"7","29","20","0","0","13","0","0","13","0","0"
"7","29","21","0","0","13","0","0","13","0","0"
"7","29","22","0","0","12","0","0","12","0","0"
"7","29","23","0","0","11","0","0","11","0","0"
"7","30","0","0","0","11","0","0","11","0","0"
"7","30","1","0","0","10","0","0","10","0","0"
"7","30","2","0","0","10","0","0","10","0","0"
"7","30","3","0","0","10","0","0","10","0","0"
"7","30","4","0","0","10","0","0","10","0","0"
"7","30","5","49","30","10","0","26.184","6.951","5402.374","4070.949"
"7","30","6","80","97","11","0","105.336","12.378","20199.645","18572.928"
"7","30","7","169","176","13","0","239.526","21.32","45057.57","42858.906"
"7","30","8","238","253","14","0","401.131","29.553","73947.68","70964.75"
"7","30","9","34","285","16","0","308.833","29.486","57467.715","54947.902"
"7","30","10","379","348","18","0","709.375","44.171","122690.289","118092.852"
"7","30","11","299","409","19","0","727.278","47.986","123372.586","118749.953"
"7","30","12","933","102","20","0","1042.174","58.231","167250.266","160856.781"
"7","30","13","928","99","21","0","994.921","59.308","158660.766","152637.281"
"7","30","14","912","93","21","0","883.716","55.931","143314.016","137923.313"
"7","30","15","878","86","21","0","717.324","50.497","118817.867","114362.07"
"7","30","16","818","77","20","0","512.097","42.308","85958.406","82611.602"
"7","30","17","715","65","18","0","289.671","31.639","46479.828","44245.563"
"7","30","18","518","45","15","0","85.255","19.12","11371.876","9925.383"
"7","30","19","0","0","12","0","0","12","0","0"
"7","30","20","0","0","11","0","0","11","0","0"
"7","30","21","0","0","11","0","0","11","0","0"
"7","30","22","0","0","10","0","0","10","0","0"
"7","30","23","0","0","10","0","0","10","0","0"
"7","31","0","0","0","9","0","0","9","0","0"
"7","31","1","0","0","9","0","0","9","0","0"
"7","31","2","0","0","9","0","0","9","0","0"
"7","31","3","0","0","8","0","0","8","0","0"
"7","31","4","0","0","8","0","0","8","0","0"
"7","31","5","265","27","10","0","21.202","6.693","4379.356","3067.101"
"7","31","6","571","58","13","0","160.812","17.03","24576.721","22856.195"
"7","31","7","723","76","16","0","373.262","29.867","64059.867","61359.82"
"7","31","8","807","87","19","0","586.366","41.569","100551.008","96732.234"
"7","31","9","862","93","20","0","773.107","49.617","129301.461","124456.867"
"7","31","10","899","94","22","1","917.506","50.631","153317.344","147518.297"
"7","31","11","917","95","23","1","1003.086","54.391","164404.531","158134.891"
"7","31","12","922","94","24","1","1022.236","56.13","165969.328","159631.75"
"7","31","13","913","92","25","1","972.598","55.812","158137.688","152136.375"
"7","31","14","895","87","24","1","862.07","51.748","143014.406","137635.703"
"7","31","15","860","80","23","1","697.331","45.866","118342.766","113904.188"
"7","31","16","452","173","21","0","413.827","39.967","71191.508","68288.945"
"7","31","17","650","76","18","0","278.181","30.476","45215.602","43012.996"
"7","31","18","131","64","16","0","68.262","19.295","12009.932","10550.813"
"7","31","19","0","0","14","0","0","14","0","0"
"7","31","20","0","0","12","0","0","12","0","0"
"7","31","21","0","0","11","0","0","11","0","0"
"7","31","22","0","0","10","0","0","10","0","0"
"7","31","23","0","0","10","0","0","10","0","0"
"8","1","0","0","0","11","0","0","11","0","0"
"8","1","1","0","0","11","0","0","11","0","0"
"8","1","2","0","0","11","0","0","11","0","0"
"8","1","3","0","0","11","0","0","11","0","0"
"8","1","4","0","0","11","0","0","11","0","0"
"8","1","5","0","8","12","0","7.566","8.222","1552.572","292.447"
"8","1","6","158","94","14","0","116.677","15.764","21162.936","19515.826"
"8","1","7","212","171","17","0","251.888","25.912","46109.219","43884.258"
"8","1","8","515","180","20","0","500.876","38.903","87551.336","84154.609"
"8","1","9","425","275","21","0","622.557","45.414","106677.227","102650.539"
"8","1","10","208","391","23","1","591.092","41.899","103451.891","99535.383"
"8","1","11","124","426","24","1","564.313","41.967","98766.305","95007.016"
"8","1","12","876","112","24","1","995.202","53.816","163638.297","157401.797"
"8","1","13","193","416","25","1","615.166","46.002","105438.539","101454.359"
"8","1","14","7","205","24","1","203.41","31.387","37522.707","35507.457"
"8","1","15","141","298","23","1","400.238","34.486","72504.664","69563.953"
"8","1","16","755","81","22","1","481.172","36.788","83063.992","79806.914"
"8","1","17","650","67","21","1","268.177","29.755","43483.688","41324.055"
"8","1","18","108","63","18","0","66.053","21.083","11727.768","10274.24"
"8","1","19","0","0","16","0","0","16","0","0"
"8","1","20","0","0","14","0","0","14","0","0"
"8","1","21","0","0","14","0","0","14","0","0"
"8","1","22","0","0","13","0","0","13","0","0"
"8","1","23","0","0","13","0","0","13","0","0"
"8","2","0","0","0","13","0","0","13","0","0"
"8","2","1","0","0","12","0","0","12","0","0"
"8","2","2","0","0","12","0","0","12","0","0"
"8","2","3","0","0","12","0","0","12","0","0"
"8","2","4","0","0","12","0","0","12","0","0"
"8","2","5","0","6","14","0","5.673","10.241","1153.737","0"
"8","2","6","0","42","15","1","39.838","13.879","7972.987","6592.684"
"8","2","7","2","136","17","1","130.155","19.135","25421.252","23682.287"
"8","2","8","39","230","18","1","248.703","24.446","47303.211","45048.191"
"8","2","9","195","331","19","1","488.034","33.379","88984.633","85542.648"
"8","2","10","876","101","21","1","903.239","48.212","152882.781","147101.797"
"8","2","11","891","104","22","1","986.415","52.97","162924.422","156718.688"
"8","2","12","338","402","23","1","764.994","48.221","129613.859","124757.422"
"8","2","13","894","96","24","1","957.605","53.547","157635.922","151655.828"
"8","2","14","876","90","24","1","847.5","51.297","140931.234","135635.531"
"8","2","15","840","83","24","1","684.41","46.398","115812.422","111464.969"
"8","2","16","777","74","23","1","484.218","39.078","82536.539","79295.672"
"8","2","17","666","63","22","1","268.893","30.787","43213.879","41060.898"
"8","2","18","458","43","19","0","75.194","22.47","10041.919","8621.537"
"8","2","19","0","0","16","0","0","16","0","0"
"8","2","20","0","0","15","0","0","15","0","0"
"8","2","21","0","0","14","0","0","14","0","0"
"8","2","22","0","0","13","0","0","13","0","0"
"8","2","23","0","0","13","0","0","13","0","0"
"8","3","0","0","0","12","0","0","12","0","0"
"8","3","1","0","0","12","0","0","12","0","0"
"8","3","2","0","0","12","0","0","12","0","0"
"8","3","3","0","0","12","0","0","12","0","0"
"8","3","4","0","0","12","0","0","12","0","0"
"8","3","5","0","3","13","0","2.835","9.071","579.484","0"
"8","3","6","0","73","14","0","68.785","13.089","13814.796","12319.629"
"8","3","7","34","159","15","1","166.429","18.445","32362.135","30467.463"
"8","3","8","10","191","16","1","189.277","20.712","36692.648","34697.07"
"8","3","9","13","232","17","1","233.983","23.269","44851.129","42657.605"
"8","3","10","71","369","18","1","435.808","30.753","80631.289","77448.617"
"8","3","11","29","341","19","1","372.123","30.737","68865.625","66029.969"
"8","3","12","208","433","20","1","658.397","39.896","116453.367","112082.922"
"8","3","13","139","414","21","1","561.936","39.283","99691.57","95901.5"
"8","3","14","0","102","22","1","97.247","25.823","18424.156","16834.65"
"8","3","15","31","251","21","1","269.352","27.962","50463.836","48128.184"
"8","3","16","0","115","20","1","109.551","22.721","21058.941","19414.041"
"8","3","17","0","95","19","1","90.06","20.235","17512.367","15941.782"
"8","3","18","397","49","17","0","74.989","18.175","10863.646","9427.163"
"8","3","19","0","0","15","0","0","15","0","0"
"8","3","20","0","0","15","0","0","15","0","0"
"8","3","21","0","0","14","0","0","14","0","0"
"8","3","22","0","0","14","0","0","14","0","0"
"8","3","23","0","0","13","0","0","13","0","0"
"8","4","0","0","0","13","0","0","13","0","0"
"8","4","1","0","0","13","0","0","13","0","0"
"8","4","2","0","0","12","0","0","12","0","0"
"8","4","3","0","0","12","0","0","12","0","0"
"8","4","4","0","0","12","0","0","12","0","0"
"8","4","5","0","23","13","0","21.691","9.918","4417.846","3104.872"
"8","4","6","70","92","14","0","98.434","15.054","18711.084","17115.598"
"8","4","7","42","161","16","0","171.59","21.485","32848.105","30942.254"
"8","4","8","19","206","18","0","209.402","25.786","39620.059","37554.633"
"8","4","9","44","293","19","0","325.347","31.485","59950.801","57363.887"
"8","4","10","871","111","20","0","908.367","52.274","150453.953","144773.375"
"8","4","11","18","293","21","1","302.869","32.771","55498.871","53031.59"
"8","4","12","128","431","22","1","577.002","39.18","102426.563","98544.75"
"8","4","13","90","399","22","1","489.918","37.811","87561.648","84164.602"
"8","4","14","0","140","22","1","133.996","26.628","25289.947","23553.855"
"8","4","15","192","297","21","1","435.095","33.238","79232.398","76092.102"
"8","4","16","0","112","20","1","106.678","23.471","20435.264","18803.572"
"8","4","17","0","104","19","0","98.532","21.549","19043.936","17441.496"
"8","4","18","0","5","16","0","4.727","13.644","947.085","0"
"8","4","19","0","0","14","0","0","14","0","0"
"8","4","20","0","0","13","0","0","13","0","0"
"8","4","21","0","0","13","0","0","13","0","0"
"8","4","22","0","0","13","0","0","13","0","0"
"8","4","23","0","0","13","0","0","13","0","0"
"8","5","0","0","0","13","0","0","13","0","0"
"8","5","1","0","0","12","0","0","12","0","0"
"8","5","2","0","0","11","0","0","11","0","0"
"8","5","3","0","0","11","0","0","11","0","0"
"8","5","4","0","0","11","0","0","11","0","0"
"8","5","5","208","23","13","0","17.764","9.724","3621.09","2322.939"
"8","5","6","520","57","16","0","146.811","19.429","22204.352","20535.037"
"8","5","7","663","81","19","0","349.737","31.853","59452.688","56879.309"
"8","5","8","746","97","21","0","556.676","42.365","95073.992","91436.203"
"8","5","9","796","110","23","1","740.583","45.862","126336.234","121603.32"
"8","5","10","852","104","24","1","883.363","51.453","146957.031","141419.406"
"8","5","11","868","107","25","1","965.788","55.129","157651.188","151670.438"
"8","5","12","872","107","25","1","983.948","55.909","159944.688","153866.625"
"8","5","13","868","102","26","1","937.318","55.667","152516.813","146751.016"
"8","5","14","848","97","26","1","828.534","52.584","136816.797","131683.063"
"8","5","15","808","91","25","1","667.111","46.794","112632.102","108397.773"
"8","5","16","736","83","24","1","468.733","39.526","79711.984","76557.195"
"8","5","17","620","68","23","1","255.183","31.292","40938.148","38840.84"
"8","5","18","409","44","20","0","69.281","23.092","9545.071","8134.374"
"8","5","19","0","0","17","0","0","17","0","0"
"8","5","20","0","0","16","0","0","16","0","0"
